county,total_votes,rep_votes,dem_votes,rep_percentage,dem_percentage,Party
"Islesboro, Maine",445,120,309,0.2696629213483146,0.6943820224719102,1
"Issaquena County, Mississippi",676,308,355,0.4556213017751479,0.5251479289940828,1
"Itasca County, Minnesota",26561,15239,10786,0.5737359286171454,0.4060841082790558,0
"Itawamba County, Mississippi",10826,9438,1249,0.8717901348605209,0.1153704045815629,0
"Izard County, Arkansas",5810,4631,1021,0.7970740103270224,0.1757314974182444,0
"Jack County, Texas",3782,3418,331,0.9037546271813856,0.08751983077736647,0
"Jackman, Maine",535,387,144,0.7233644859813084,0.2691588785046729,0
"Jackson County, Alabama",23636,19670,3717,0.8322051108478592,0.15726011169402607,0
"Jackson County, Arkansas",5091,3593,1365,0.7057552543704577,0.26812021213906895,0
"Jackson County, Colorado",876,681,175,0.7773972602739726,0.1997716894977169,0
"Jackson County, Florida",22419,15488,6766,0.6908425888755074,0.3017975824077791,0
"Jackson County, Georgia",37675,29502,7642,0.7830656934306569,0.2028400796284008,0
"Jackson County, Illinois",22716,10890,11181,0.47939778129952454,0.4922081352350766,1
"Jackson County, Indiana",19238,14555,4302,0.7565755276016218,0.22361991891048966,0
"Jackson County, Iowa",11135,6940,4029,0.6232599910193085,0.3618320610687023,0
"Jackson County, Kansas",6468,4435,1852,0.6856833642547928,0.28633271490414347,0
"Jackson County, Kentucky",6113,5453,605,0.8920333715033535,0.09896940945525928,0
"Jackson County, Michigan",80861,47372,31995,0.5858448448572241,0.39567900471178935,0
"Jackson County, Minnesota",5819,3948,1745,0.6784670905653892,0.2998797044165664,0
"Jackson County, Mississippi",54623,36295,17375,0.6644636874576644,0.3180894494992952,0
"Jackson County, Missouri",333063,126535,199842,0.37991310953183033,0.600012610226894,1
"Jackson County, North Carolina",21428,11356,9591,0.5299607989546388,0.44759193578495426,0
"Jackson County, Ohio",14794,11309,3311,0.7644315262944437,0.22380694876301202,0
"Jackson County, Oklahoma",8221,6392,1646,0.7775209828488019,0.2002189514657584,0
"Jackson County, Oregon",127165,63869,59478,0.5022529784138717,0.4677230369991743,0
"Jackson County, South Dakota",1115,738,359,0.6618834080717488,0.3219730941704036,0
"Jackson County, Tennessee",5323,4118,1135,0.7736238962990795,0.21322562464775502,0
"Jackson County, Texas",6340,5231,1033,0.8250788643533123,0.16293375394321766,0
"Jackson County, West Virginia",13508,10093,3207,0.7471868522357121,0.23741486526502814,0
"Jackson County, Wisconsin",10184,5791,4256,0.5686370777690495,0.417910447761194,0
"Jackson Parish, Louisiana",7632,5394,2143,0.7067610062893082,0.28079140461215935,0
"Jackson, Maine",338,191,134,0.5650887573964497,0.39644970414201186,0
"Jackson, New Hampshire",786,212,567,0.2697201017811705,0.7213740458015268,1
"Jaffrey, New Hampshire",3018,1410,1528,0.4671968190854871,0.5062955599734924,1
"Jamaica, Vermont",581,149,406,0.25645438898450945,0.6987951807228916,1
"James City County, Virginia",49622,23153,25553,0.4665874007496675,0.5149530450203539,1
"Jamestown, Rhode Island",4084,1212,2795,0.29676787463271304,0.6843780607247796,1
"Jasper County, Georgia",7644,5822,1761,0.7616431187859759,0.23037676609105182,0
"Jasper County, Illinois",5586,4494,1007,0.8045112781954887,0.18027210884353742,0
"Jasper County, Indiana",15475,11383,3798,0.7355735056542811,0.2454281098546042,0
"Jasper County, Iowa",20184,12084,7737,0.598692033293698,0.38332342449464923,0
"Jasper County, Mississippi",8742,4302,4341,0.4921070693205216,0.49656829100892247,1
"Jasper County, Missouri",52352,37728,13549,0.7206601466992665,0.25880577628361856,0
"Jasper County, South Carolina",14394,7078,7185,0.4917326663887731,0.4991663192997082,1
"Jasper County, Texas",15608,12542,2954,0.8035622757560226,0.18926191696565864,0
"Jay County, Indiana",8461,6361,1926,0.7518023874246543,0.22763266753338848,0
"Jay, Maine",2665,1375,1220,0.5159474671669794,0.45778611632270166,0
"Jay, Vermont",294,139,144,0.47278911564625853,0.4897959183673469,1
"Jeff Davis County, Georgia",5771,4695,1028,0.8135505111765725,0.17813203950788425,0
"Jeff Davis County, Texas",1305,784,501,0.6007662835249042,0.3839080459770115,0
"Jefferson County, Alabama",325848,138843,181688,0.426097444207115,0.5575851317178562,1
"Jefferson County, Arkansas",25158,9521,14981,0.37844820732967643,0.5954765879640671,1
"Jefferson County, Colorado",377357,148417,218396,0.39330660356108404,0.5787516860691599,1
"Jefferson County, Florida",8451,4479,3897,0.5299964501242457,0.46112886048988283,0
"Jefferson County, Georgia",7639,3537,4058,0.463018719727713,0.5312213640528866,1
"Jefferson County, Idaho",14173,12099,1661,0.8536654201651026,0.11719466591406195,0
"Jefferson County, Illinois",17436,12476,4608,0.7155310851112641,0.264280798348245,0
"Jefferson County, Indiana",14697,9663,4731,0.6574811185956317,0.32190242906715655,0
"Jefferson County, Iowa",8959,4443,4319,0.4959258845853332,0.4820850541355062,0
"Jefferson County, Kansas",9581,6193,3106,0.6463834672789897,0.32418327940716,0
"Jefferson County, Kentucky",386629,150646,228358,0.3896396804171441,0.590638570826296,1
"Jefferson County, Mississippi",3911,531,3327,0.13577090258245972,0.8506775760675019,1
"Jefferson County, Missouri",116688,77046,37523,0.6602735499794323,0.32156691347867816,0
"Jefferson County, Montana",8191,5345,2625,0.6525454767427664,0.32047369063606396,0
"Jefferson County, Nebraska",3730,2616,1016,0.7013404825737265,0.27238605898123325,0
"Jefferson County, New York",43855,25629,17307,0.5844031467335538,0.39464143199179114,0
"Jefferson County, Ohio",33362,22828,10018,0.6842515436724417,0.300281757688388,0
"Jefferson County, Oklahoma",2385,2026,319,0.8494758909853249,0.13375262054507336,0
"Jefferson County, Oregon",11913,7189,4393,0.6034584067825065,0.368756820280366,0
"Jefferson County, Pennsylvania",22824,17960,4527,0.7868909919383106,0.19834384858044163,0
"Jefferson County, Tennessee",23616,18651,4654,0.7897611788617886,0.19706978319783197,0
"Jefferson County, Texas",94739,47570,46073,0.5021163406833511,0.48631503393533815,0
"Jefferson County, Washington",24792,6931,17204,0.27956598902871893,0.6939335269441755,1
"Jefferson County, West Virginia",27703,15033,12127,0.5426488105981302,0.4377504241417897,0
"Jefferson County, Wisconsin",47979,27208,19904,0.5670814314595969,0.41484816273786446,0
"Jefferson Davis County, Mississippi",6213,2534,3599,0.4078544986319009,0.5792692741026879,1
"Jefferson Davis Parish, Louisiana",14841,11423,3208,0.7696920692675696,0.21615794083956608,0
"Jefferson Parish, Louisiana",193733,105949,84477,0.5468815328312677,0.43604858232722354,0
"Jefferson, Maine",1691,951,679,0.5623891188645772,0.4015375517445299,0
"Jefferson, New Hampshire",662,394,257,0.595166163141994,0.38821752265861026,0
"Jenkins County, Georgia",3455,2161,1266,0.6254703328509407,0.36642547033285094,0
"Jennings County, Indiana",12251,9490,2523,0.774630642396539,0.20594237205126112,0
"Jerauld County, South Dakota",1006,721,270,0.7166998011928429,0.268389662027833,0
"Jericho, Vermont",3662,905,2657,0.24713271436373566,0.7255598033861278,1
"Jerome County, Idaho",7812,5734,1893,0.7339989759344598,0.2423195084485407,0
"Jersey County, Illinois",11960,8712,2961,0.728428093645485,0.2475752508361204,0
"Jessamine County, Kentucky",26280,17096,8567,0.6505327245053273,0.32598934550989345,0
"Jewell County, Kansas",1608,1369,211,0.8513681592039801,0.13121890547263682,0
"Jim Hogg County, Texas",2036,833,1197,0.40913555992141454,0.5879174852652259,1
"Jim Wells County, Texas",13669,7453,6119,0.5452483722291316,0.44765527836710806,0
"Jo Daviess County, Illinois",12495,7166,5109,0.5735094037615046,0.40888355342136856,0
"Johnson County, Arkansas",9498,6938,2283,0.7304695725415877,0.24036639292482628,0
"Johnson County, Georgia",4100,2850,1222,0.6951219512195121,0.29804878048780487,0
"Johnson County, Illinois",6450,5059,1281,0.7843410852713179,0.1986046511627907,0
"Johnson County, Indiana",77618,51219,24736,0.6598855935478883,0.31868896390012624,0
"Johnson County, Iowa",83851,22925,59177,0.2734016290801541,0.7057399434711572,1
"Johnson County, Kansas",349386,155631,184259,0.4454414315399014,0.5273794599669134,1
"Johnson County, Kentucky",10192,8450,1608,0.8290816326530612,0.1577708006279435,0
"Johnson County, Missouri",23123,15489,6974,0.6698525277861869,0.30160446308869954,0
"Johnson County, Nebraska",2233,1518,647,0.6798029556650246,0.2897447380206001,0
"Johnson County, Tennessee",7801,6468,1246,0.8291244712216382,0.15972311242148443,0
"Johnson County, Texas",72005,54628,16464,0.7586695368377196,0.2286507881397125,0
"Johnson County, Wyoming",4914,3881,897,0.7897842897842898,0.18253968253968253,0
"Johnson, Vermont",1589,528,994,0.3322844556324733,0.6255506607929515,1
"Johnston County, North Carolina",111357,68353,41257,0.6138186193952783,0.37049309877241665,0
"Johnston County, Oklahoma",4251,3441,738,0.8094565984474241,0.17360621030345802,0
"Johnston, Rhode Island",15263,8222,6838,0.5386883312585993,0.44801153115377057,0
"Jones County, Georgia",14934,9940,4882,0.6655952859247355,0.3269050488817464,0
"Jones County, Iowa",10989,6572,4213,0.598052598052598,0.3833833833833834,0
"Jones County, Mississippi",30091,21226,8517,0.7053936392941411,0.283041440962414,0
"Jones County, North Carolina",5525,3280,2197,0.5936651583710407,0.3976470588235294,0
"Jones County, South Dakota",599,498,90,0.8313856427378965,0.15025041736227046,0
"Jones County, Texas",6741,5660,999,0.8396380358997182,0.14819759679572764,0
"Jonesboro, Maine",346,212,124,0.6127167630057804,0.3583815028901734,0
"Jonesport, Maine",712,447,243,0.6278089887640449,0.34129213483146065,0
"Josephine County, Oregon",51641,31751,18451,0.614840920973645,0.35729362328382486,0
"Juab County, Utah",5866,5087,645,0.867200818274804,0.10995567678145243,0
"Judith Basin County, Montana",1344,1040,275,0.7738095238095238,0.20461309523809523,0
"Juneau County, Wisconsin",13709,8749,4746,0.6381938872273689,0.3461959296812313,0
"Juniata County, Pennsylvania",12043,9649,2253,0.8012123225110023,0.1870796313210994,0
"Kalamazoo County, Michigan",143414,56823,83686,0.39621654789630023,0.5835274101552149,1
"Kalkaska County, Michigan",10631,7436,3002,0.6994638321888815,0.28238171385570504,0
"Kanabec County, Minnesota",9242,6278,2774,0.679290196927072,0.3001514823631249,0
"Kanawha County, West Virginia",82244,46398,34344,0.5641505763338359,0.41758669325421915,0
"Kandiyohi County, Minnesota",23367,14437,8440,0.6178371207258099,0.36119313561860744,0
"Kane County, Illinois",231876,96775,130166,0.4173566906449999,0.561360382273284,1
"Kane County, Utah",4180,2998,1083,0.7172248803827751,0.2590909090909091,0
"Kankakee County, Illinois",50039,28532,20271,0.5701952477067888,0.4051040188652851,0
"Karnes County, Texas",5249,3968,1234,0.7559535149552296,0.23509239855210518,0
"Kauai County, Hawaii",33497,11582,21225,0.3457623070722751,0.6336388333283578,1
"Kaufman County, Texas",56703,37624,18405,0.6635275029539883,0.32458600074070154,0
"Kay County, Oklahoma",17249,12834,4040,0.7440431329352426,0.23421647631746767,0
"Kearney County, Nebraska",3617,2822,701,0.7802045894387614,0.19380702239424938,0
"Kearny County, Kansas",1413,1134,255,0.802547770700637,0.18046709129511676,0
"Keene, New Hampshire",12929,3758,8950,0.29066439786526416,0.6922422461133885,1
"Keith County, Nebraska",4369,3544,763,0.8111696040283818,0.17463950560769054,0
"Kemper County, Mississippi",4732,1787,2887,0.3776415891800507,0.6101014370245139,1
"Kendall County, Illinois",64205,29492,33168,0.45934117280585623,0.5165952807413753,1
"Kendall County, Texas",26438,20083,6020,0.7596262954837734,0.22770254936076859,0
"Kenduskeag, Maine",770,514,242,0.6675324675324675,0.3142857142857143,0
"Kenedy County, Texas",194,127,65,0.654639175257732,0.33505154639175255,0
"Kennebunk, Maine",8236,2682,5368,0.325643516270034,0.6517727051966974,1
"Kennebunkport, Maine",2746,926,1777,0.3372177713037145,0.6471230881281864,1
"Kenosha County, Wisconsin",88738,44972,42193,0.5067952849962812,0.47547837454078296,0
"Kensington, New Hampshire",1557,726,805,0.4662813102119461,0.5170199100834939,1
"Kent County, Delaware",87025,41009,44552,0.47123240448147086,0.5119448434357943,1
"Kent County, Maryland",10794,5195,5329,0.48128589957383733,0.49370020381693536,1
"Kent County, Michigan",361048,165741,187915,0.45905530566572866,0.5204709623097206,1
"Kent County, Texas",462,411,47,0.8896103896103896,0.10173160173160173,0
"Kent, Connecticut",1865,568,1277,0.30455764075067027,0.6847184986595174,1
"Kenton County, Kentucky",82198,48129,32271,0.5855251952602253,0.39260079320664737,0
"Keokuk County, Iowa",5303,3797,1414,0.7160098057703187,0.26664152366584953,0
"Kern County, California",305226,164484,133366,0.5388924927758448,0.4369418070544449,0
"Kerr County, Texas",27745,20879,6524,0.7525319877455398,0.23514146693097857,0
"Kershaw County, South Carolina",33629,20471,12699,0.6087305599333909,0.3776205061107972,0
"Kewaunee County, Wisconsin",12095,7927,3976,0.6553947912360479,0.3287308805291443,0
"Keweenaw County, Michigan",1557,862,672,0.5536287732819525,0.43159922928709055,0
"Keya Paha County, Nebraska",530,476,49,0.8981132075471698,0.09245283018867924,0
"Kidder County, North Dakota",1460,1215,221,0.8321917808219178,0.15136986301369862,0
"Killingly, Connecticut",8283,4678,3402,0.5647712181576724,0.41072075335023545,0
"Killington, Vermont",836,255,560,0.3050239234449761,0.6698564593301436,1
"Killingworth, Connecticut",4387,1979,2343,0.4511055390927741,0.5340779576020059,1
"Kimball County, Nebraska",1877,1563,268,0.8327117741076185,0.1427810335641982,0
"Kimble County, Texas",2292,1987,284,0.8669284467713787,0.12390924956369982,0
"King County, Texas",159,151,8,0.949685534591195,0.050314465408805034,0
"King County, Washington",1210507,269167,907310,0.22235889590064328,0.7495289163961877,1
"King George County, Virginia",14224,8446,5404,0.593785151856018,0.3799212598425197,0
"King William County, Virginia",10736,7320,3260,0.6818181818181818,0.3036512667660209,0
"King and Queen County, Virginia",4115,2450,1590,0.5953827460510328,0.3863912515188335,0
"Kingfield, Maine",888,444,407,0.5,0.4583333333333333,0
"Kingfisher County, Oklahoma",6465,5521,854,0.8539829853054911,0.13209590100541377,0
"Kingman County, Kansas",3929,3102,745,0.7895138712140494,0.18961567828964113,0
"Kings County, California",43858,24072,18699,0.5488622372201195,0.42635323088148114,0
"Kings County, New York",913690,202772,703310,0.2219264739681949,0.7697468506823978,1
"Kingsbury County, South Dakota",2779,1904,819,0.6851385390428212,0.2947103274559194,0
"Kingsbury Plt., Maine",0,0,0,,,1
"Kingston, Massachusetts",8520,3775,4522,0.443075117370892,0.5307511737089202,1
"Kingston, New Hampshire",4102,2311,1731,0.5633837152608484,0.4219892735251097,0
"Kinney County, Texas",1603,1144,446,0.7136618839675608,0.27822832189644414,0
"Kiowa County, Colorado",903,795,98,0.8803986710963455,0.10852713178294573,0
"Kiowa County, Kansas",1139,957,153,0.8402107111501317,0.13432835820895522,0
"Kiowa County, Oklahoma",3427,2673,699,0.7799824919754887,0.2039684855558798,0
"Kirby, Vermont",329,129,190,0.39209726443769,0.5775075987841946,1
"Kit Carson County, Colorado",3871,3144,662,0.812193231723069,0.17101524153965383,0
"Kitsap County, Washington",158672,61563,90277,0.3879890591912877,0.5689535645860644,1
"Kittery, Maine",6412,1809,4418,0.2821272613849033,0.689020586400499,1
"Kittitas County, Washington",26364,14105,11421,0.5350098619329389,0.43320436959490216,0
"Kittson County, Minnesota",2639,1546,1006,0.5858279651383099,0.38120500189465706,0
"Klamath County, Oregon",36726,25308,10388,0.6891030877307629,0.2828513859391167,0
"Kleberg County, Texas",10944,5504,5314,0.5029239766081871,0.485562865497076,0
"Klickitat County, Washington",13560,7237,5959,0.5337020648967552,0.4394542772861357,0
"Knott County, Kentucky",6252,4780,1412,0.7645553422904671,0.22584772872680742,0
"Knox County, Illinois",23205,12009,10703,0.5175177763413058,0.46123680241327303,0
"Knox County, Indiana",16011,11655,4067,0.7279370432827431,0.2540128661545188,0
"Knox County, Kentucky",13273,11012,2114,0.8296541851879756,0.159270699917125,0
"Knox County, Missouri",1854,1486,340,0.8015102481121898,0.18338727076591155,0
"Knox County, Nebraska",4708,3721,905,0.79035683942226,0.19222599830076464,0
"Knox County, Ohio",31398,22340,8589,0.7115102872794445,0.2735524555704185,0
"Knox County, Tennessee",220556,124540,91422,0.56466384954388,0.41450697328569613,0
"Knox County, Texas",1456,1180,265,0.8104395604395604,0.1820054945054945,0
"Knox, Maine",475,315,147,0.6631578947368421,0.3094736842105263,0
"Koochiching County, Minnesota",6922,4131,2659,0.596792834440913,0.38413753250505633,0
"Kootenai County, Idaho",89878,62837,24312,0.6991366074011438,0.27050001112619326,0
"Kosciusko County, Indiana",35787,26499,8364,0.7404644144521754,0.23371615391063794,0
"Kossuth County, Iowa",9090,6275,2696,0.6903190319031903,0.29658965896589656,0
"La Crosse County, Wisconsin",67884,28684,37846,0.4225443403452949,0.5575098697778563,1
"La Paz County, Arizona",7460,5129,2236,0.6875335120643432,0.2997319034852547,0
"La Plata County, Colorado",35667,14233,20548,0.3990523453051841,0.5761067653573331,1
"La Salle County, Texas",2406,1335,1052,0.5548628428927681,0.4372402327514547,0
"LaGrange County, Indiana",10633,8110,2355,0.7627198344775699,0.22148029718799964,0
"LaGrange, Maine",358,248,101,0.6927374301675978,0.28212290502793297,0
"LaMoure County, North Dakota",2219,1645,527,0.7413249211356467,0.23749436683190625,0
"LaPorte County, Indiana",49392,25997,22427,0.5263402980239715,0.45406138645934563,0
"LaSalle County, Illinois",53683,30113,22442,0.5609410800439618,0.4180466814447777,0
"LaSalle Parish, Louisiana",7077,6378,638,0.9012293344637559,0.09015119400876077,0
"Labette County, Kansas",8414,5639,2607,0.6701925362491087,0.3098407416211077,0
"Lac qui Parle County, Minnesota",4040,2528,1446,0.6257425742574257,0.3579207920792079,0
"Lackawanna County, Pennsylvania",115410,52334,61991,0.4534615717875401,0.5371371631574386,1
"Laclede County, Missouri",16793,13762,2780,0.8195081283868278,0.16554516762936938,0
"Laconia, New Hampshire",8955,4642,4141,0.5183696259073144,0.46242322724734786,0
"Lafayette County, Arkansas",2679,1757,839,0.6558417319895483,0.3131765584173199,0
"Lafayette County, Florida",3658,3128,510,0.8551120831055221,0.1394204483324221,0
"Lafayette County, Mississippi",23481,12949,10070,0.5514671436480558,0.4288573740471019,0
"Lafayette County, Missouri",17055,12273,4472,0.719613016710642,0.26221049545587805,0
"Lafayette County, Wisconsin",8555,4821,3647,0.5635300993571011,0.4263004091174752,0
"Lafayette Parish, Louisiana",114521,72519,39685,0.6332375721483396,0.346530330681709,0
"Lafourche Parish, Louisiana",45388,36024,8672,0.793689962104521,0.191063717282101,0
"Lake County, California",28800,13123,14941,0.45565972222222223,0.5187847222222223,1
"Lake County, Colorado",3961,1497,2303,0.3779348649330977,0.5814188336278717,1
"Lake County, Florida",211314,125859,83505,0.5956018058434368,0.3951702206195519,0
"Lake County, Illinois",334156,123594,204032,0.3698691629059481,0.6105890661846562,1
"Lake County, Indiana",219956,91760,124870,0.41717434395970104,0.5677044499809053,1
"Lake County, Michigan",6323,3946,2288,0.6240708524434604,0.3618535505298118,0
"Lake County, Minnesota",7202,3393,3647,0.4711191335740072,0.5063871146903638,1
"Lake County, Montana",16626,9322,6916,0.5606880789125466,0.41597497894863467,0
"Lake County, Ohio",130509,73278,55514,0.5614785187228467,0.4253653004773617,0
"Lake County, Oregon",4363,3470,792,0.7953243181297273,0.18152647261058905,0
"Lake County, South Dakota",5873,3681,2068,0.6267665588285374,0.3521198705942449,0
"Lake County, Tennessee",2034,1492,526,0.7335299901671584,0.2586037364798427,0
"Lake View Plt., Maine",114,71,40,0.6228070175438597,0.3508771929824561,0
"Lake of the Woods County, Minnesota",2408,1704,671,0.707641196013289,0.27865448504983387,0
"Lakeville, Maine",69,38,29,0.5507246376811594,0.42028985507246375,0
"Lakeville, Massachusetts",7323,3778,3336,0.5159087805544176,0.4555510036870135,0
"Lamar County, Alabama",7193,6174,978,0.858334491867093,0.13596552203531212,0
"Lamar County, Georgia",9045,6331,2620,0.6999447208402432,0.2896627971254837,0
"Lamar County, Mississippi",28526,20704,7340,0.725794012479843,0.2573091215031901,0
"Lamar County, Texas",21418,16760,4458,0.7825193762256046,0.2081426837239705,0
"Lamb County, Texas",4408,3521,840,0.7987749546279492,0.19056261343012704,0
"Lamoine, Maine",1211,576,616,0.4756399669694467,0.5086705202312138,1
"Lampasas County, Texas",10399,8086,2144,0.7775747668045004,0.20617367054524474,0
"Lancaster County, Nebraska",157215,70092,82293,0.445835321057151,0.5234424196164488,1
"Lancaster County, Pennsylvania",281375,160209,115847,0.5693789426921368,0.4117174589071524,0
"Lancaster County, South Carolina",49868,30312,18937,0.607844710034491,0.37974252025346916,0
"Lancaster County, Virginia",7152,3697,3368,0.5169183445190156,0.470917225950783,0
"Lancaster, Massachusetts",4354,1762,2458,0.4046853468075333,0.5645383555351401,1
"Lancaster, New Hampshire",1735,874,817,0.5037463976945245,0.47089337175792506,0
"Landaff, New Hampshire",285,155,126,0.543859649122807,0.4421052631578947,0
"Lander County, Nevada",2765,2198,496,0.7949367088607595,0.17938517179023508,0
"Landgrove, Vermont",134,18,114,0.13432835820895522,0.8507462686567164,1
"Lane County, Kansas",888,757,114,0.8524774774774775,0.12837837837837837,0
"Lane County, Oregon",222253,80336,134366,0.36146193752165323,0.6045632679873838,1
"Lanesborough, Massachusetts",1891,604,1237,0.31940772078265467,0.6541512427287149,1
"Langdon, New Hampshire",412,199,206,0.4830097087378641,0.5,1
"Langlade County, Wisconsin",11165,7330,3704,0.6565158978952083,0.3317510076130766,0
"Lanier County, Georgia",3576,2509,1019,0.7016219239373602,0.2849552572706935,0
"Lapeer County, Michigan",52650,35482,16367,0.6739221272554606,0.3108641975308642,0
"Laramie County, Wyoming",44982,27891,15217,0.620048019207683,0.3382908719043173,0
"Larimer County, Colorado",224338,91489,126120,0.40781766798313257,0.5621874136347832,1
"Larue County, Kentucky",7301,5685,1504,0.7786604574715792,0.20599917819476785,0
"Las Animas County, Colorado",7961,4284,3497,0.5381233513377717,0.4392664238161035,0
"Lassen County, California",11985,8970,2799,0.7484355444305382,0.23354192740926158,0
"Latah County, Idaho",20570,9472,10236,0.46047642197374816,0.4976178901312591,1
"Latimer County, Oklahoma",4249,3437,762,0.8088962108731467,0.179336314426924,0
"Lauderdale County, Alabama",44339,31721,11915,0.7154198335551095,0.26872505018155574,0
"Lauderdale County, Mississippi",31266,17967,12960,0.5746497793129918,0.41450777202072536,0
"Lauderdale County, Tennessee",8965,5674,3193,0.6329057445621863,0.3561628555493586,0
"Laurel County, Kentucky",28111,23237,4475,0.8266159154779268,0.15919035253103767,0
"Laurens County, Georgia",22731,14493,8074,0.6375874356605516,0.3551977475693986,0
"Laurens County, South Carolina",30488,20004,10159,0.656127000787195,0.3332130674363684,0
"Lavaca County, Texas",10197,8804,1333,0.8633911934882809,0.13072472295773266,0
"Lawrence County, Alabama",16031,12322,3562,0.7686357681991142,0.22219449815981535,0
"Lawrence County, Arkansas",5857,4569,1080,0.7800921973706676,0.18439474133515452,0
"Lawrence County, Illinois",6422,4886,1419,0.7608221737776394,0.22095920274057926,0
"Lawrence County, Indiana",21025,15601,4961,0.7420214030915576,0.23595719381688465,0
"Lawrence County, Kentucky",6955,5633,1238,0.809920920201294,0.17800143781452193,0
"Lawrence County, Mississippi",6617,4285,2260,0.6475744294997733,0.3415445065739761,0
"Lawrence County, Missouri",17905,14426,3214,0.8056967327562133,0.1795029321418598,0
"Lawrence County, Ohio",28127,20306,7489,0.7219397731716856,0.2662566217513421,0
"Lawrence County, Pennsylvania",46076,29597,15978,0.6423517666464102,0.346774893653963,0
"Lawrence County, South Dakota",13828,8753,4537,0.6329910326873012,0.32810240092565807,0
"Lawrence County, Tennessee",18718,15334,3195,0.8192114542151939,0.17069131317448447,0
"Lawrence, Massachusetts",23208,5803,17023,0.25004308859014135,0.7334970699758704,1
"Le Flore County, Oklahoma",18805,15213,3299,0.8089869715501197,0.1754320659399096,0
"Le Sueur County, Minnesota",16818,10775,5672,0.6406826019740754,0.3372577000832441,0
"Lea County, New Mexico",20918,16531,4061,0.7902763170475189,0.1941390190266756,0
"Leake County, Mississippi",9204,5228,3897,0.5680139069969579,0.42340286831812257,0
"Leavenworth County, Kansas",36115,21378,13753,0.591942406202409,0.3808112972449121,0
"Lebanon County, Pennsylvania",71858,46731,23932,0.6503242506053606,0.3330457290767903,0
"Lebanon, Connecticut",4438,2268,2052,0.5110410094637224,0.46237043713384407,0
"Lebanon, Maine",3529,2178,1232,0.6171720034003967,0.34910739586285067,0
"Lebanon, New Hampshire",7949,1954,5895,0.24581708390992577,0.7416027173229337,1
"Ledyard, Connecticut",8427,3664,4534,0.4347929274949567,0.5380325145366085,1
"Lee County, Alabama",71449,42221,27860,0.590924995451301,0.38992848045459,0
"Lee County, Arkansas",2848,1286,1423,0.4515449438202247,0.4996488764044944,1
"Lee County, Florida",393899,233247,157695,0.5921492565353047,0.40034374293917985,0
"Lee County, Georgia",16714,12007,4558,0.7183798013641259,0.27270551633361256,0
"Lee County, Illinois",16440,9630,6407,0.5857664233576643,0.3897201946472019,0
"Lee County, Iowa",16734,9773,6541,0.5840205569499223,0.39088084140074103,0
"Lee County, Kentucky",2801,2273,481,0.8114958943234559,0.1717243841485184,0
"Lee County, Mississippi",37003,24207,12189,0.6541902007945302,0.32940572386022754,0
"Lee County, North Carolina",29008,16469,12143,0.5677399338113623,0.41860865968008826,0
"Lee County, South Carolina",8431,3008,5329,0.35677855533151465,0.6320721148143755,1
"Lee County, Texas",8086,6255,1750,0.7735592381894633,0.21642344793470195,0
"Lee County, Virginia",9946,8365,1489,0.8410416247737784,0.1497084254976875,0
"Lee, Maine",508,350,140,0.6889763779527559,0.2755905511811024,0
"Lee, Massachusetts",3489,985,2415,0.2823158498137002,0.6921754084264833,1
"Lee, New Hampshire",2976,971,1957,0.3262768817204301,0.6575940860215054,1
"Leeds, Maine",1362,818,505,0.6005873715124816,0.3707782672540382,0
"Leelanau County, Michigan",16900,7916,8795,0.46840236686390535,0.520414201183432,1
"Leflore County, Mississippi",10893,3129,7648,0.28724869182043516,0.7021022675112457,1
"Lehigh County, Pennsylvania",184713,84259,98288,0.45616172115660514,0.5321119791243714,1
"Leicester, Massachusetts",6415,3146,3101,0.49041309431021046,0.483398285268901,0
"Leicester, Vermont",542,230,296,0.42435424354243545,0.5461254612546126,1
"Lemhi County, Idaho",4738,3592,1032,0.7581257914731955,0.2178134233853947,0
"Lemington, Vermont",49,23,25,0.46938775510204084,0.5102040816326531,1
"Lempster, New Hampshire",726,440,274,0.6060606060606061,0.3774104683195592,0
"Lenawee County, Michigan",53375,31541,20918,0.5909320843091335,0.39190632318501173,0
"Lenoir County, North Carolina",28409,14590,13605,0.5135696434228589,0.4788975324721039,0
"Lenox, Massachusetts",3368,602,2701,0.17874109263657958,0.8019596199524941,1
"Leominster, Massachusetts",21525,8592,12344,0.3991637630662021,0.573472706155633,1
"Leon County, Florida",162929,57453,103517,0.35262599046210313,0.6353503673379202,1
"Leon County, Texas",8674,7523,1072,0.8673045884251787,0.1235877334563062,0
"Leslie County, Kentucky",4813,4321,446,0.8977768543527945,0.09266569707043425,0
"Letcher County, Kentucky",9135,7226,1799,0.7910235358511221,0.19693486590038314,0
"Levant, Maine",1665,1149,477,0.69009009009009,0.2864864864864865,0
"Leverett, Massachusetts",1386,163,1193,0.1176046176046176,0.8607503607503607,1
"Levy County, Florida",23145,16749,6205,0.7236552171095268,0.26809246057463815,0
"Lewis County, Idaho",1870,1489,349,0.7962566844919786,0.18663101604278076,0
"Lewis County, Kentucky",5883,4986,823,0.847526772055074,0.1398946115927248,0
"Lewis County, Missouri",4609,3553,984,0.7708830548926014,0.2134953352137123,0
"Lewis County, New York",12944,8894,3824,0.6871137206427689,0.2954264524103832,0
"Lewis County, Tennessee",5609,4474,1072,0.7976466393296487,0.1911214120164022,0
